140.78;67.76;869062;170501;126241;537684;537113;140585;126225;136051;973973;825935;932869;969196;102921;827519;171589;163569;555826;555826;0;0;127289;668414;165.87;638452;Ataque01
130087;681713;100023;172515;123837;56206;542341;142.39;123873;132947;974125;825448;828021;797092;923847;634691;171538;166485;555749;555749;0;0;126.4;677573;165843;759098;Ataque01
134151;758857;102688;165765;123074;569185;597769;140447;125311;137701;956875;843199;948824;957056;102915;74749;170457;170644;101693;783065;179999;0.240155;122575;620754;175.35;92967;Ataque01
135052;937669;106213;152.91;118255;617031;671511;128207;123875;133027;929823;870592;873362;928237;941847;789681;172248;178303;101736;783303;179933;0.140265;125707;923988;141894;607648;Ataque01
108935;944685;127987;147789;122618;57299;646505;126544;125501;143855;931231;869602;873616;929348;966249;808208;177063;176023;53707;53707;0;0;145953;103.41;110637;494115;Ataque01
118071;949039;112908;147332;130694;569108;714682;128957;127887;148227;851153;872802;871317;929423;988138;785927;178281;177277;170922;156919;321586;740293;120265;998105;139925;453913;Ataque01
146249;951651;804651;143747;137405;325169;773147;124157;104933;149098;833543;106723;856655;855446;947026;696771;175439;175265;525173;525173;0.0853774;0;118121;112606;129272;427277;Ataque01
134446;950634;879541;139415;144652;338469;775153;126597;108.22;148408;836388;978624;826169;97323;904905;850217;169316;167062;101065;791128;179823;0.259604;133312;776046;149083;220112;Ataque01
121152;811501;106947;158394;133963;389698;718104;125644;105.69;144399;892697;977978;913315;973081;100933;828418;169903;169.1;102.16;778932;179947;0.280501;125848;771863;156966;516367;Ataque01
105196;810039;117.12;158.75;133518;474605;667148;130.92;118397;146527;909973;880243;81131;987172;922863;848538;171083;167212;101074;790047;179921;0.205341;133138;966825;130.18;319482;Ataque01
121156;94814;101456;146755;131711;483374;777351;115.68;113045;143028;907982;891532;813402;818379;922905;684082;170759;178391;101544;78662;179794;0.287156;117998;107622;134381;214356;Ataque01
113082;95.07;111.24;148.27;122014;511047;636062;125102;120524;152.26;992124;876688;808862;991135;92271;849127;168554;178533;110075;765142;173411;0.174753;122741;115445;121814;244424;Ataque01
932394;951077;119267;146.56;132607;492981;796573;118355;117775;148206;903045;877902;808174;992314;921425;850092;169837;170194;102286;778649;179849;0.22173;149349;950448;115606;359325;Ataque01
100853;953462;115124;146602;123952;405046;718785;117.07;105768;146568;977896;977534;821399;978299;903714;848904;166123;164657;104096;760474;179856;0.350958;111495;896482;158857;360973;Ataque01
115032;843352;103042;152984;139595;358812;700736;128.65;109743;149093;864761;980473;824089;806763;904445;703543;166656;167016;103647;765179;179835;0.436156;124217;946461;141137;361832;Ataque01
109438;952281;961197;141.45;137653;442737;778211;119535;120248;150677;899247;881487;810735;98909;921756;829175;169874;170936;108321;779239;173755;0.218303;106766;791969;174037;400857;Ataque01
109.25;949655;104679;142275;137162;449836;779932;121.96;115754;149215;89873;879813;898127;98874;990442;828768;167515;170918;102785;773865;179828;0.407179;105695;79208;175097;512091;Ataque01
129.05;769595;966108;160183;135928;517754;751013;121177;125252;148.73;909612;813356;900195;986709;990404;827042;168.87;168594;101395;787456;179.86;0.251011;134633;939129;131454;405837;Ataque01
164641;945505;680584;143384;127084;464083;674299;123717;116907;144675;100244;862638;874144;100055;981106;826594;169588;168563;100775;794379;179787;0.33793;134727;888219;136451;283143;Ataque01
140.89;120.49;867122;118.1;126189;538106;672568;126742;123733;136026;989041;810964;901572;984108;101232;826233;173198;169374;991126;810049;179883;0.455778;133413;961788;130408;524028;Ataque01
145824;936744;87.77;151.6;119529;605309;648004;133633;125632;137727;977293;822104;931256;972851;103033;848236;168756;175681;173769;767912;969779;635226;113498;97743;148759;392325;Ataque01
135209;937502;103598;150.11;120926;592142;68618;130682;125805;138674;974917;823683;828292;835783;925191;689511;168885;173075;173974;766477;973263;692103;106845;864442;166.71;236956;Ataque01
165214;955156;736162;148334;121289;585924;651707;137139;136658;161374;943577;857608;103699;851628;110509;753317;170346;172308;104492;790776;176431;617883;129821;925758;137603;298142;Ataque01
168039;120165;65425;118.12;126845;429455;653731;133655;126303;165575;977382;924715;954123;980811;107717;767428;174812;175576;100337;815272;178136;188582;112909;97839;149252;462333;Ataque01
160929;945696;725338;143.8;126467;537481;650269;131905;132338;155541;101234;785517;866278;100853;982008;846465;170903;171391;113369;873984;159233;59824;121597;906719;147731;488789;Ataque01
152345;939045;864546;149671;121123;590566;649987;134448;127721;143.56;981355;816851;928324;97866;102979;846685;168456;169791;108475;840431;167482;76874;131981;87838;140181;208795;Ataque01
135553;699049;106095;176488;118383;617686;650122;133502;129825;152247;96284;835643;975302;851541;105976;72.19;168197;171954;165.96;830775;110963;824986;147799;883003;123901;208892;Ataque01
165258;960987;710062;145406;123982;560266;678794;130759;139695;172108;959855;840059;102312;86844;110672;780352;170245;167334;146696;850311;128273;70311;149022;853709;125607;170703;Ataque01
168.17;951681;67962;146315;134386;558819;811637;127718;132347;152521;855732;841586;109.58;879764;119.98;731366;172942;179527;176092;788866;97205;579185;101744;977819;160474;396251;Ataque01
167974;137083;655525;101998;135186;534782;806086;122.44;127871;142286;886981;826378;100804;881401;112739;695649;175837;175221;178654;743482;106998;423833;114881;100693;144426;543423;Ataque01
167696;951874;683019;146445;124035;559687;816669;106559;132203;147.84;971294;828669;832047;881961;967946;681792;179412;176539;955844;845089;179907;0.153393;120801;961501;143049;607288;Ataque01
164725;954039;687121;143701;139664;533361;926173;106299;125096;137737;871854;798147;907794;893624;101432;70307;172919;177551;973768;828401;179783;0.13402;967846;105591;157624;541284;Ataque01
145799;70033;88458;170263;136426;54158;868301;112155;125931;135406;894547;799614;801912;91094;945493;682709;178313;171035;958252;843316;179843;0.157609;112065;108123;139812;542573;Ataque01
151062;952037;734208;141633;142431;433924;89875;109613;118233;139534;86423;877539;803564;911327;947009;717302;176186;177333;101816;822112;175973;0.188266;166976;110019;830053;371624;Ataque01
129517;958401;902288;141788;139399;338585;846024;112763;108263;152779;876204;991216;817991;899314;928413;808634;172707;164754;110.2;805721;169228;0.214665;168224;103604;881714;278353;Ataque01
122758;106736;882944;128482;141865;278794;86635;110427;108842;151559;87828;102428;818335;901808;948784;786718;173836;169003;107257;799454;172797;0.371737;148.38;890469;122573;507611;Ataque01
120621;106985;934516;133859;134691;328058;808966;115017;106394;160475;870034;105.5;108694;960693;117058;873027;169988;169647;109185;779705;172845;0.145106;146035;835928;130372;394829;Ataque01
122472;969876;961871;148.56;129088;283424;756743;119288;975622;154728;884898;114.08;101053;963101;107699;852703;167668;171052;102724;775313;179745;0.136811;130599;830019;146399;568223;Ataque01
122348;967053;944583;147107;138334;306826;83237;118839;104021;160564;823508;108632;955876;976005;103588;873511;168119;177014;109829;780291;172142;0.186974;109674;921104;158215;197554;Ataque01
105728;962617;102286;147104;130896;306776;743983;120154;103991;160567;897818;108645;956356;976083;103651;874347;170009;174466;100394;79885;179721;0.19768;989094;827624;178328;382328;Ataque01
116551;961376;102188;147255;130.97;211189;769739;117682;924893;155205;896962;118215;955909;975704;103625;873454;168133;179231;110817;779964;171187;0.204168;119796;107278;132926;356011;Ataque01
116526;963068;102315;147077;130887;356064;769491;117903;106447;154554;882167;105289;841747;857266;906347;770223;170401;176864;100038;802647;179697;0.398922;122244;969298;140826;323964;Ataque01
114927;109471;934058;131238;134819;330415;791756;116605;104811;156424;868153;105324;846542;959421;909053;896977;168108;174035;110949;779853;171065;0.249481;132889;104298;122813;32625;Ataque01
122754;106607;941208;134477;132821;411595;81365;110088;114398;151378;895529;964666;956293;973752;103434;895919;168101;174341;112093;779882;169918;0.226609;126856;104931;128213;247167;Ataque01
127125;958122;941884;145.21;132847;297187;753807;119273;103054;151.2;895674;107867;955834;974002;103443;850518;168.15;172142;112129;780056;169866;0.405543;129732;917322;138536;312772;Ataque01
122499;959212;100405;145449;132834;412031;75285;118874;116421;153005;909439;950187;814226;857385;923013;698434;171384;175481;100696;79.51;179794;0.344597;146398;880681;125534;354521;Ataque01
128.44;959139;100441;145519;132.82;412146;753413;118.86;116366;156885;923026;93663;799335;832064;922277;680612;171395;168915;100.71;795171;179773;0.31939;167595;79063;113342;291479;Ataque01
122491;959214;100348;145452;140596;227497;793058;122347;984781;148.19;831832;113471;814808;985774;923883;846819;171441;168342;100664;795403;179796;0.336354;168469;829421;108589;354648;Ataque01
127096;958909;94169;145.11;132.86;296961;753693;119658;103037;149568;908236;106.62;813798;857513;904781;721506;168125;172131;109432;779862;172582;0.198643;158285;959168;105798;268577;Ataque01
123514;108881;957161;134079;122817;43522;698212;119774;114777;160635;96159;975018;84189;960135;90454;873806;168053;173441;109904;779601;172136;0.464893;144016;962385;119745;299065;Ataque01
128599;106429;893104;129815;138507;499216;796636;115912;125586;156219;884575;831142;829468;972524;904755;895536;168061;169022;109703;77.98;172317;0.406471;146245;941689;119586;40743;Ataque01
117323;106523;951582;129695;138486;395125;78739;119746;113487;156595;899603;920417;813761;986792;903624;873764;168416;176336;111314;783397;170346;0.407366;140782;105773;113445;347396;Ataque01
132594;108964;863908;129365;127.51;391275;672744;126075;115536;153384;988388;945236;813685;986802;903903;87307;168808;176.5;109594;787139;171693;0.432269;132812;105702;121486;493394;Ataque01
132667;108871;836981;126754;141144;38757;744716;129803;117561;142807;893701;907289;800286;999758;905311;89351;168471;168467;109.78;783429;171877;0.416572;146645;966552;116.7;382156;Ataque01
138718;106563;818446;126873;143451;364584;770605;127255;117384;153021;877774;923135;816563;881265;906506;768406;170893;176.03;994366;807806;179783;0.463363;122887;103616;133497;36786;Ataque01
135554;113798;880095;129.22;131968;462301;824108;112918;111094;148864;882514;935507;830763;972349;906578;873118;168893;173493;112588;787777;168634;0.387134;143667;100956;115377;363011;Ataque01
135564;113741;880958;129285;132106;435601;799095;115885;112477;152669;881241;962102;831626;97161;907596;895458;168871;174217;101585;78757;179658;0.221805;132737;105.96;121303;34596;Ataque01
128098;109599;908501;128654;138693;386968;81706;115985;114835;147209;863821;962284;834962;883561;911492;807401;168.52;177175;116083;78403;165514;0.232284;129755;105612;124633;378281;Ataque01
134599;109605;882563;126039;141504;385878;796511;118542;117.33;151264;878269;920815;106059;98823;115335;896262;168.91;176877;110701;788192;170.48;0.234094;131.76;110648;117592;471959;Ataque01
141467;109295;812491;126344;151613;385711;939331;113642;117234;146973;775129;923027;820409;898323;910881;808322;169525;176835;100948;79451;179601;0.250944;124407;110815;124778;326784;Ataque01
136.23;959551;939625;147051;134.22;45975;82082;115408;115032;139455;875324;922724;988366;986276;107827;89.6;168.82;177078;110.36;787585;170881;0.174345;131663;110784;117553;294949;Ataque01
127882;109442;910602;128869;138559;415436;817624;115426;117619;142825;878837;92014;98903;985675;107922;872664;168921;176051;110385;788151;170.8;0.262186;141325;105412;113263;313694;Ataque01
134421;109798;884187;125866;143719;406616;817709;118279;119488;142.87;854224;901968;106059;986757;115129;873241;170337;176391;100102;802324;179665;0.236089;141007;105685;113308;313434;Ataque01
127898;109503;884566;126186;141185;406652;792344;117992;119467;142714;879573;901921;820583;898208;930924;742434;174429;179.24;978855;823802;179734;0.428776;152084;946062;113.31;456932;Ataque01
121.75;109422;946449;126.35;141285;418995;769104;120696;118308;135224;892236;875922;803428;911697;908125;717251;172661;174071;976612;825622;179777;0.479982;120375;100908;138718;390586;Ataque01
121743;113609;992112;126926;136426;467175;79331;117762;111578;127839;893151;875415;802728;912355;906784;721734;170978;177642;105.47;809117;173619;0.408043;158.76;976989;103541;392066;Ataque01
128214;957584;992516;144673;146719;46516;911112;116197;115653;131884;791031;876624;800891;912015;924938;699386;176139;175372;101849;840926;174059;0.208442;158811;102091;990978;449408;Ataque01
128304;958213;990873;144561;135024;465287;828067;112446;118233;135.13;911101;873377;929874;912257;105724;69781;176.42;172566;102514;84294;173192;0.488639;164167;106462;893705;435113;Ataque01
128.29;957821;991265;144592;141162;465404;855255;115842;118211;134985;850152;872823;929109;913045;105679;739603;176397;177294;102043;842628;173694;0.298334;170106;947479;951463;313209;Ataque01
118131;957493;110106;144757;143313;475365;851194;118751;116731;131978;841799;849703;915464;926432;105595;739832;176088;177202;101968;840712;173961;0.285303;170093;989713;909353;34857;Ataque01
110989;958664;115338;142681;135451;45644;74871;116194;116848;132039;937087;851961;786029;925835;90431;717984;174.18;177382;101366;840819;174553;0.533059;158942;101955;991035;349909;Ataque01
118034;113.39;110205;127133;133403;477115;786137;114.71;116.92;132006;940919;847941;871843;926058;950844;759903;168526;172.79;104004;826415;173354;0.518206;164208;967979;989937;446678;Ataque01
121304;961382;104021;148837;128958;587271;761377;117509;125068;133534;924348;798799;79909;924171;863242;730083;170278;177417;103102;842196;172678;0.224541;158681;103541;977776;434925;Ataque01
138605;958872;906603;146.49;131475;496048;761014;117304;116789;132373;924562;864636;799158;912047;861835;739134;170359;179519;102547;844538;172999;0.202339;158824;103538;976372;436081;Ataque01
127941;962908;103949;148729;128905;521981;762658;117398;116827;132453;926511;862459;885057;100225;94851;783736;170.37;171906;101967;846146;173418;0.115725;137891;102225;119884;602885;Ataque01
145316;96067;880854;150122;127309;538551;763299;117.11;116764;132313;926386;861972;885301;912086;948962;697409;170361;172415;102;845947;173405;0.212127;137734;106665;115601;437875;Ataque01
145.21;959474;881532;150272;127275;538814;786594;114585;116792;136388;926812;861621;90182;912398;100843;717495;176249;174483;939666;862189;179815;0.224734;138914;108372;112714;420787;Ataque01
144986;960682;883211;150034;119704;538174;709372;117526;117005;136665;100691;85787;900583;91429;101048;738189;176297;179797;94006;862806;179713;0.222162;152595;105.16;102245;418793;Ataque01
127732;956245;104115;148951;120998;514973;660333;122646;118675;134987;100932;865722;900463;914961;101057;700568;176326;169811;939453;862871;179768;0.427947;146918;111317;101765;419119;Ataque01
127.69;955594;102533;147299;122686;573134;659029;125453;128645;133781;100695;793057;90325;912208;101031;700501;176279;172742;939161;862857;179798;0.379001;155822;106.74;974385;436128;Ataque01
127.67;956555;104222;148907;121053;514296;65979;123187;121028;133742;100895;866215;90045;91483;101.05;716931;176349;174338;939644;863167;179719;0.237226;138925;103693;117382;400653;Ataque01
127.52;961843;104323;148762;121202;512961;661166;122.63;118.63;135077;101931;855706;782695;84125;883607;636211;172558;178.05;956788;845517;179769;0.217117;159014;105352;956336;53778;Ataque01
104192;962613;123856;151497;126196;548851;785417;114947;116961;132716;927841;861351;90175;912846;987918;738965;172489;179671;956772;84558;179765;0.216461;159117;105444;954393;537007;Ataque01
104226;962669;123824;151491;126137;549093;775267;118523;116908;136582;945169;844367;870248;928544;994545;72051;176.32;178.01;940053;862451;179.75;0.143751;152957;105264;101778;42085;Ataque01
110902;961357;123582;151617;118454;540322;683967;119631;118448;134.95;100481;870326;796429;895624;884027;701943;172.61;171613;999432;84518;175539;0.373235;136363;106483;117154;468909;Ataque01
110645;959354;123.89;151743;118492;540155;707725;117463;116142;132023;100511;869811;79693;868562;884209;696116;172566;176434;100208;844991;175293;0.453926;163798;102297;939049;481611;Ataque01
102432;957931;130.57;150268;120028;52403;684159;119751;116237;132351;100586;869831;885115;827351;971258;676464;172464;178696;997481;844861;175766;0.50687;163761;106606;896326;43601;Ataque01
110517;957619;124074;151911;118393;540441;683956;120139;116261;132399;100615;869476;885059;827722;991422;676822;176218;178.74;939739;862283;179798;0.482194;163.72;105157;911231;350802;Ataque01
110685;714363;123851;176173;118472;540061;66044;122624;116199;132228;100562;869606;885015;869332;972591;697118;172411;176545;958518;84314;179834;0.15965;138169;102251;119.58;482106;Ataque01
102485;785868;130557;167461;126777;599301;669056;128478;127932;140.11;938445;794488;884469;100321;972217;80893;172426;174428;990523;843344;176613;0.149296;126903;103395;129702;592183;Ataque01
109901;956515;115382;149326;121174;511503;505315;142812;117697;137615;100519;871571;79681;873425;903826;69744;174.13;176024;993713;841228;176506;0.160043;149277;102229;108494;483013;Ataque01
95807;789351;131974;168639;118599;536189;625057;125889;117713;141646;100474;873082;795887;760762;884201;609251;172016;175661;100083;83918;176;0.27107;153416;100066;106518;532542;Ataque01
958812;785197;131967;169186;118509;537329;684463;117.12;117574;137734;100676;87082;882054;100426;972056;827121;172099;173371;961937;840347;179772;0.317924;153105;106305;100.59;59;Ataque01
119026;956152;108628;153739;116874;55.45;684698;117304;117569;145076;100.45;872258;795762;833258;881663;681043;172374;178594;95801;844554;179744;0.155768;138555;108425;113.02;567113;Ataque01
109853;95748;118238;152135;118287;540566;683859;117138;117751;145121;100521;871351;796066;833537;902402;702136;176345;176501;998541;864011;173745;0.326297;166536;110333;831308;519799;Ataque01
109779;958668;116812;150.36;126844;599316;751493;117541;125361;141585;920058;812186;812345;81464;882534;699787;174366;179417;939174;863832;179699;0.138447;149323;108604;102073;467353;Ataque01
981762;961391;128755;143615;126852;530693;68286;119982;125492;137171;100263;798153;798317;828049;881177;678644;174283;178448;93873;864233;179704;0.227511;124128;108406;127465;569326;Ataque01
109469;957997;118983;145.63;124.79;475524;683084;119908;116136;135477;101909;857488;858675;842286;95789;675558;174249;178624;937444;863865;179869;0.145201;126757;115.6;117643;496994;Ataque01
109561;957681;118.98;145684;124748;476252;682533;119953;116244;135673;100548;870791;884628;867605;970057;714883;174304;178593;939038;864431;179653;0.108676;149011;115591;953974;471253;Ataque01
109.47;957709;119075;145702;132495;476175;760239;117239;116102;142.5;924342;874529;798981;826911;90244;677962;178049;178554;921945;880412;179764;0.281474;137973;103542;118484;589488;Ataque01
116379;957577;116738;150457;126802;524682;717304;123118;116144;139874;936944;870349;884254;100183;990956;82717;176367;176374;939268;863587;179714;0.144708;138515;110683;110803;519262;Ataque01
116394;957687;116691;150418;120055;512348;660154;122411;117355;142272;990502;896601;898211;987113;970539;84816;174346;178379;938889;863658;179745;0.124079;119916;103546;136539;618033;Ataque01
986373;956745;130645;145704;124961;474804;684302;120731;117878;140806;100365;871934;884658;999096;969747;868079;174314;179288;937469;864499;179803;0.131182;137934;110736;111329;518987;Ataque01
109536;956385;119.02;145772;124.77;476046;683177;120754;116252;135526;100246;873793;798842;826715;880803;677608;174243;178515;937295;864285;179842;0.158038;119548;103633;136.82;591053;Ataque01
116.49;956185;113965;147.78;122747;496531;692266;116678;116249;131.84;100276;873242;798977;827571;88201;678073;174244;178513;938377;863379;179824;0.158686;119598;103598;136804;590816;Ataque01
116423;956359;114;147724;122809;483093;69326;116847;117448;134404;100512;883703;884469;999913;968954;847852;174.23;178602;937524;864173;179.83;0.127105;119636;108.49;131874;541417;Ataque01
109466;956473;119.06;145803;124719;476469;716436;114491;116231;135.54;100259;873748;798794;827255;880861;697991;174253;179444;937449;864082;179847;0.187104;126974;115422;117603;497827;Ataque01
109485;956818;119037;145731;124811;463052;716779;114188;119109;147819;100451;884329;884375;100004;969808;846662;174265;178442;938153;863227;179862;0.103744;126658;113031;120311;521132;Ataque01
109482;957102;119042;145713;124815;463094;716783;114219;119141;146751;100433;884429;884479;99958;969029;868315;174263;176.58;937332;86399;179868;0.182702;129487;105.88;124633;538069;Ataque01
986454;956245;130514;145736;124854;462473;716468;114642;119138;144282;100461;884377;884283;999863;969108;846108;174273;178439;937265;864065;179867;0.164151;119793;113066;127142;521031;Ataque01
103028;955267;127967;147756;122946;481447;716566;114651;119083;143212;100437;884729;884251;100007;968914;846559;174255;178299;937369;864176;179846;0.104774;119745;108733;131522;540635;Ataque01
103006;95504;128044;147801;122941;481526;716932;114547;117313;138012;100.17;887361;798636;826716;881503;676981;174.22;178559;938218;863012;179877;0.104838;107653;108597;143.75;540602;Ataque01
985191;956711;130687;145733;124757;46314;716659;114469;119.15;144135;100495;88434;884443;997488;970152;865515;174296;176858;939808;863255;179694;0.174442;129205;104225;126.57;584271;Ataque01
985825;955882;130647;145825;124824;462529;716711;114.51;119078;146684;100469;884537;884643;825624;969861;693932;174302;176844;937338;416177;135352;831103;132308;106.07;121622;538729;Ataque01
985341;955857;130734;145853;124767;476514;693454;116805;117915;145245;100223;873592;799006;826876;881132;698317;174285;179507;939428;864189;179638;0.182711;127122;110717;122161;546865;Ataque01
109455;956456;119129;145838;124564;553277;714353;114237;125593;137358;100652;794559;88413;100037;968826;869217;174251;179283;937729;864281;179799;0.130779;137961;115525;106514;471853;Ataque01
109423;95718;119124;145779;124582;553224;691823;116.6;125443;136938;100362;797333;798358;829307;88015;701226;174213;179257;939088;864046;179687;0.112945;127177;108658;124166;539914;Ataque01
109422;957825;119034;145732;132262;552795;749668;120919;125335;136879;926336;798247;79855;828354;881471;700382;174275;176785;939352;863582;179707;0.174313;140234;996147;120151;604295;Ataque01
982564;959567;121567;143372;134544;529835;760817;117609;125327;140606;925286;799439;79.86;827204;881576;69971;174343;179481;939008;864344;179665;0.302314;138.28;103691;118029;471527;Ataque01
925805;957794;130691;145693;132432;551694;760513;117704;125415;137209;938641;785344;785215;842723;882085;679843;174381;178593;100514;864659;173.02;0.149582;149.57;110566;99864;520772;Ataque01
925728;959104;133.5;148433;128698;58015;751436;117.45;127798;144125;934079;798793;798228;999559;881773;847892;174356;178506;100238;86441;173321;0.307297;163897;108436;876666;54074;Ataque01
109746;958222;118344;151997;118395;539674;659931;119818;117731;145.13;100499;871383;795989;100277;902702;84757;176398;178376;100557;864039;173039;0.175509;164006;108501;874934;423154;Ataque01
109796;958439;118336;152025;125.22;54024;717641;120882;117765;145089;935945;871613;795594;100298;882259;848539;174332;178376;101.24;863636;172396;0.263805;163952;113088;829595;520559;Ataque01
116305;956518;118381;152.2;118412;539705;660642;119749;117747;141.52;100.41;872077;795746;100094;882223;869159;174314;179454;996856;863694;173945;0.212142;138355;108561;113084;540035;Ataque01
116396;956556;116736;150635;126678;601257;728176;119681;125463;145174;934537;797425;798637;829522;882012;701897;174378;176449;100828;864489;172723;0.175618;166578;105802;876193;538518;Ataque01
103018;957173;130.8;150524;126677;601015;750965;117145;125492;145208;935116;797096;798821;830134;902778;680321;176414;178523;101108;864259;172466;0.158917;163857;110643;854999;545511;Ataque01
116343;957243;116707;150521;126668;600973;751188;117135;125466;141586;937702;794647;884392;100061;991008;848297;176436;178706;100.74;864603;172.8;0.267379;149576;110457;999672;518447;Ataque01
127357;956572;107.29;152239;125028;617272;751201;117.09;125422;141508;934728;797717;79901;756731;902859;606777;176427;175631;999977;864625;173.54;0.233778;135514;113405;111081;518719;Ataque01
127354;956299;107278;152277;118202;617498;646948;121244;125486;137795;100291;797578;799075;757075;902683;629014;176371;179284;102238;864372;171325;0.175182;156108;110653;932394;51833;Ataque01
109777;959636;116669;150287;126642;600069;703788;122356;127892;144019;935599;797909;798464;830281;902481;680301;176.19;178551;940035;863127;179684;0.27774;138564;110725;110711;518235;Ataque01
925298;958304;135196;150.33;126923;522151;71805;120809;117822;141763;936575;872043;795494;873205;882572;720448;172454;178594;957791;845351;179686;0.32487;158963;105657;953791;538466;Ataque01
926368;95.83;135036;150.25;127008;521181;718649;121024;117767;145352;936331;872405;795125;100319;88274;84861;172348;178145;959436;843576;179699;488571;156094;98478;105428;597199;Ataque01
975382;957349;133417;148478;128924;502319;742402;118389;117781;145448;936044;872398;795121;100355;883468;848992;172238;178145;961357;841773;179687;0.336599;163716;974356;988487;53086;Ataque01
949604;962049;134.14;146449;131011;48168;743678;118323;117643;148804;935387;872822;795113;100.31;883862;849794;172.06;178478;962812;838872;179832;486778;149468;98126;112406;64.16;Ataque01
897343;963175;134138;146419;130912;482213;752796;114846;120214;148071;935198;873465;883015;100266;971147;850084;171.83;178499;965433;836978;179759;0.216569;149469;927489;117782;650497;Ataque01
923763;962886;133307;148389;129082;501002;754095;114892;117607;144255;934169;874004;796216;100001;902813;868829;173635;179441;988798;836392;177481;0.218452;149.59;982001;112.21;641485;Ataque01
846318;959948;133248;148277;137699;500222;830927;115859;117429;147502;847461;875328;900897;100168;100794;848383;175707;179282;945295;856596;179811;0.201813;158688;901981;111113;657664;Ataque01
846292;960714;133.14;148212;137564;500541;830124;115803;117408;147408;846162;877657;799101;871231;903824;679404;175789;179128;944345;857842;179781;0.36583;156955;775033;125542;763191;Ataque01
961083;106592;118743;134794;140507;470941;830613;115802;117425;144208;84.59;878087;799138;870583;904184;696671;175713;178457;945207;857593;179.72;0.347912;158942;902615;110796;656921;Ataque01
846574;960833;133132;148119;137.61;50007;853612;113319;117537;147532;849244;874586;926007;100149;105189;826396;175587;176163;984477;83702;177.85;0.212133;156224;922638;111512;516241;Ataque01
819785;963139;134.05;146412;137779;480737;811647;115.68;117638;144413;86681;874665;795537;100255;884247;849467;172.11;178522;101059;839283;175013;0.17027;138691;105027;116282;575401;Ataque01
844603;961984;133443;148513;135739;500113;78611;118.2;120079;145542;864613;877888;798907;832249;902965;682378;176035;178575;100678;861218;173201;0.246748;163975;105142;908832;574542;Ataque01
907402;958808;133.54;148424;128.86;49041;743208;118381;118874;151301;93547;885521;795468;100225;882279;871298;174329;176474;102421;863396;171239;0.165877;171196;107844;809604;519481;Ataque01
911675;957557;130.61;145674;132437;551359;736934;119756;125457;140894;939138;785138;785068;101263;882443;871316;174277;176379;102086;864024;171512;0.249678;166812;105846;873425;538929;Ataque01
92632;957383;130683;145784;132367;552738;759457;117353;127809;147564;925425;798166;798176;829585;881217;700969;174312;179405;101239;863764;172384;0.184547;156312;108465;952233;420379;Ataque01
982791;957952;121586;143.63;134449;531444;759437;117561;125.31;140514;925699;798371;798254;829301;881568;70133;174334;179323;939177;863938;179688;0.295822;149471;103678;106851;469885;Ataque01
982759;958242;121612;143616;134454;531418;72578;123518;125298;143933;925544;798502;798251;100032;881685;87154;174344;179375;93895;863873;179718;0.148315;149342;108536;102121;46.65;Ataque01
102889;958731;120924;147567;130643;494003;726652;120789;117562;144032;939852;859717;78207;101602;881834;871148;174323;176192;939432;863809;179676;0.16335;152298;110115;975877;492152;Ataque01
982934;958935;123692;145655;132.64;474882;727589;120772;117562;144075;939091;85963;782146;846431;881247;701478;174332;176473;939125;865023;179585;0.173129;170835;110396;787687;492392;Ataque01
102932;958226;119101;145778;139948;55.23;801128;120779;125244;144072;862622;785597;785446;84349;902915;701115;176.35;176471;939638;863862;179.65;0.147196;159011;110402;905867;492507;Ataque01
102873;958745;119064;145731;139937;551583;790591;124657;125129;144;86244;786606;784702;843991;881891;681248;174.35;178642;939702;86428;179602;0.243051;149267;110666;100068;517891;Ataque01
102865;958498;121.89;148555;135422;578864;797966;121856;125037;143968;868987;797933;871668;100144;957431;847662;174359;178322;93899;86518;179583;0.269144;149197;108824;101978;42044;Ataque01
101117;959697;121858;148435;135469;578667;785501;120664;127505;144007;865803;800842;797903;830785;881811;681214;174352;178636;939267;863992;179674;0.224792;138373;110517;111111;518235;Ataque01
102782;960788;119021;145436;132.45;551327;760458;117.27;125248;140572;924451;799721;798615;999592;882419;870584;174242;176801;939689;862909;179.74;0.263371;134299;100851;124849;590354;Ataque01
955341;113.27;128006;130129;130516;48273;749798;120747;117223;141241;924954;88716;798871;999445;882664;850216;174294;171773;939053;863455;179749;0.308868;136261;815041;142235;712514;Ataque01
109715;963164;113862;147025;122845;48236;682406;119809;117245;137801;100218;887018;798709;827779;881972;699654;174276;176683;939482;863538;179698;0.154096;122258;105727;132015;56909;Ataque01
127309;959897;104648;149186;128678;513307;749993;120933;116068;132283;928409;871507;884379;100134;990984;849155;178052;178686;920936;88103;179803;0.291116;111779;115437;132783;470417;Ataque01
128284;96183;106.35;151716;118386;527648;660069;123133;117.3;134.61;100167;886816;798966;827858;903541;677793;176299;174244;938873;862628;179.85;0.281493;118805;889094;152286;662756;Ataque01
110856;962379;123.77;151612;118346;540638;658671;122924;116281;131889;100.24;873503;798428;999442;902277;848861;174625;178235;954814;845635;179955;0.287415;122688;109812;127501;493374;Ataque01
103553;962677;130099;149.87;119928;468362;681181;120496;115443;139885;100426;928093;797914;827915;902204;678868;174593;175404;954805;845577;179962;0.269358;125707;100973;133321;55575;Ataque01
